Code Adhérent;Code du destinataire;Description destinataire;Nature;Numéro de document;Date d'enregistrement;Référence du document de base;Numéro d'article;Description article/service;Quantité;Remise (%) par ligne;Définition de la TVA;prix Brut;prix Net;prix TTC;N° Série
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121518;31.12.2021;21101630;ZB;PERCAGE SUPP;2;18;C3;6;4,92;5,19;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121519;31.12.2021;21111433;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121519;31.12.2021;21111433;SNR;GRAVURE D/G;2;18;C3;4;3,28;3,46;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121519;31.12.2021;21111433;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121519;31.12.2021;21111433;VARIO42;VARIOTHERM RIC LIFESTYLE ACTIVE;2;18;C3;84,2;69,04;72,84;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121519;31.12.2021;21111433;VERS;ASSURANCE;1;0;C4;1;1;1,2;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121519;31.12.2021;21111433;ZB;PERCAGE SUPP;2;18;C3;6;4,92;5,19;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21120294;AB16;COMFORT NIGHT CANULE COMPACT;2;18;C4;46,4;38,05;45,66;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21121252;AB16;COMFORT NIGHT CANULE COMPACT;2;18;C4;46,4;38,05;45,66;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21121252;DECRYP;DECRYPTAGE .EASC VERS .STL;2;18;C4;5,6;4,59;5,51;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21121252;DECRYP;DECRYPTAGE .EASC VERS .STL;2;18;C4;5,6;4,59;5,51;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21120638;DECRYP;DECRYPTAGE .EASC VERS .STL;2;0;C4;5,6;5,6;6,72;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21120294;DECRYP;DECRYPTAGE .EASC VERS .STL;2;0;C4;5,6;5,6;6,72;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21121252;DECRYP;DECRYPTAGE .EASC VERS .STL;2;18;C4;5,6;4,59;5,51;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21121347;DECRYP;DECRYPTAGE .EASC VERS .STL;2;18;C4;5,6;4,59;5,51;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21121252;DMS;FILTRE DM NOIR;2;18;C4;82,2;67,4;80,88;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21120638;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21120294;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21121347;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21121252;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21120294;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21120638;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21120638;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21121252;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21121252;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21121252;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21121347;SNR2;GRAVURE LOGO;1;18;C3;2;1,64;1,73;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21121347;VARIO42;VARIOTHERM RIC LIFESTYLE ACTIVE;1;18;C3;42,1;34,52;36,42;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21121252;VARIO42;VARIOTHERM RIC LIFESTYLE ACTIVE;2;18;C3;84,2;69,04;72,84;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21120638;VARIO42;VARIOTHERM RIC LIFESTYLE ACTIVE;2;18;C3;84,2;69,04;72,84;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21120638;VARIO42;VARIOTHERM RIC LIFESTYLE ACTIVE;2;18;C3;84,2;69,04;72,84;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21120294;VERS;ASSURANCE;1;0;C4;1;1;1,2;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21120638;VERS;ASSURANCE;1;0;C4;1;1;1,2;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21121252;VERS;ASSURANCE;1;0;C4;1;1;1,2;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21121347;VERS;ASSURANCE;1;0;C4;1;1;1,2;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21120638;ZB;PERCAGE SUPP;2;18;C3;6;4,92;5,19;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21120638;ZB;PERCAGE SUPP;2;18;C3;6;4,92;5,19;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;21121520;31.12.2021;21121347;ZB;PERCAGE SUPP;1;18;C3;3;2,46;2,6;
ARI003;AUDISSIMO-GRANDAUDITION;14 COURS FRANKLIN ROOSEVELT  69006 LYON FRANCE;FA;21121521;31.12.2021;21120279;CYA201;FLACON COLLE 4g;2;18;C4;6,1;5;6;
ARI003;AUDISSIMO-GRANDAUDITION;14 COURS FRANKLIN ROOSEVELT  69006 LYON FRANCE;FA;21121521;31.12.2021;21120279;DISCHA;DISQUE CHAMOIS;2;18;C4;7,2;5,9;7,08;
ARI003;AUDISSIMO-GRANDAUDITION;14 COURS FRANKLIN ROOSEVELT  69006 LYON FRANCE;FA;21121521;31.12.2021;21120279;FRAIGO;FRAISE GOMME GRISE;3;18;C4;15,45;12,67;15,2;
ARI003;AUDISSIMO-GRANDAUDITION;14 COURS FRANKLIN ROOSEVELT  69006 LYON FRANCE;FA;21121521;31.12.2021;21120279;POCH1;POSTE FRANCO;1;100;C4;9,9;0;0;
ARI005;AUDISSIMO LCA;LES ARCADES RUE ALEXANDRE BERARD 01500 AMBERIEU EN BUGEY FRANCE;FA;21121522;31.12.2021;21120590;GAZ210GA;"GAZ NET 210ML ""G.A""";24;0;C4;105,6;105,6;126,72;
ARI005;AUDISSIMO LCA;LES ARCADES RUE ALEXANDRE BERARD 01500 AMBERIEU EN BUGEY FRANCE;FA;21121522;31.12.2021;21120590;PO18;PORT -  D.H.L. (3 KG);1;0;C4;0;0;0;
ARI005;AUDISSIMO LCA;LES ARCADES RUE ALEXANDRE BERARD 01500 AMBERIEU EN BUGEY FRANCE;FA;21121522;31.12.2021;21120590;PO5;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
ARI008;GRANDAUDITION;ZAC DE LA BARONNIE - ESPACE SAVOYARD RUE EMMANUEL CRETET 73330 LE PONT DE BEAUVOISIN FRANCE;FA;21121523;31.12.2021;21121095;GAZ650.;GAZ'NET 650ml;12;18;C4;76,8;62,98;75,58;
ARI008;GRANDAUDITION;ZAC DE LA BARONNIE - ESPACE SAVOYARD RUE EMMANUEL CRETET 73330 LE PONT DE BEAUVOISIN FRANCE;FA;21121523;31.12.2021;21121095;PO18;PORT -  D.H.L. (6 KG);1;0;C4;0;0;0;
ARI008;GRANDAUDITION;ZAC DE LA BARONNIE - ESPACE SAVOYARD RUE EMMANUEL CRETET 73330 LE PONT DE BEAUVOISIN FRANCE;FA;21121523;31.12.2021;21121095;PO5;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
ARI010;PERRIER SURDITE;6 RUE DU GENERAL FERRIE  73000 CHAMBERY FRANCE;FA;21121524;31.12.2021;21120039;DEEE;ECO PARTICIPATION;1;0;C4;0,09;0,09;0,11;
ARI010;PERRIER SURDITE;6 RUE DU GENERAL FERRIE  73000 CHAMBERY FRANCE;FA;21121524;31.12.2021;21120039;PO18;PORT -  D.H.L. (2 KG);1;0;C4;0;0;0;
ARI010;PERRIER SURDITE;6 RUE DU GENERAL FERRIE  73000 CHAMBERY FRANCE;FA;21121524;31.12.2021;21120039;PO5;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
ARI010;PERRIER SURDITE;6 RUE DU GENERAL FERRIE  73000 CHAMBERY FRANCE;FA;21121524;31.12.2021;21120039;SET860;ECOUTE TV SET860  H.F;1;18;C4;199;163,18;195,82;
GA001;STE GRANDAUDITION;1 ROND POINT CHAMPS ELYSEES 43 AVENUE FRANKLIN ROOSEVELT 75008 PARIS FRANCE;FA;21121525;31.12.2021;21121291;HYDRA4GA;"HYDRASON 10 gr x4 - ""G.A.""";0;0;C4;0;0;0;
GA001;STE GRANDAUDITION;1 ROND POINT CHAMPS ELYSEES 43 AVENUE FRANKLIN ROOSEVELT 75008 PARIS FRANCE;FA;21121525;31.12.2021;21121291;MINIBROSGA1;"MINI BROSS'NET 75 ml P.F - ""G.A.""";48;0;C4;139,2;139,2;167,04;
GA001;STE GRANDAUDITION;1 ROND POINT CHAMPS ELYSEES 43 AVENUE FRANKLIN ROOSEVELT 75008 PARIS FRANCE;FA;21121525;31.12.2021;21121291;PO18;PORT -  D.H.L. (4 KG);1;0;C4;0;0;0;
GA001;STE GRANDAUDITION;1 ROND POINT CHAMPS ELYSEES 43 AVENUE FRANKLIN ROOSEVELT 75008 PARIS FRANCE;FA;21121525;31.12.2021;21121096;PO18;PORT -  D.H.L. (27 KG);1;0;C4;0;0;0;
GA001;STE GRANDAUDITION;1 ROND POINT CHAMPS ELYSEES 43 AVENUE FRANKLIN ROOSEVELT 75008 PARIS FRANCE;FA;21121525;31.12.2021;21121096;PO18;PORT -  D.H.L. (13 KG);1;0;C4;0;0;0;
GA001;STE GRANDAUDITION;1 ROND POINT CHAMPS ELYSEES 43 AVENUE FRANKLIN ROOSEVELT 75008 PARIS FRANCE;FA;21121525;31.12.2021;21121291;PO5;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA001;STE GRANDAUDITION;1 ROND POINT CHAMPS ELYSEES 43 AVENUE FRANKLIN ROOSEVELT 75008 PARIS FRANCE;FA;21121525;31.12.2021;21121096;PO51;FRAIS D'EMBALLAGE;1;0;C4;2,8;2,8;3,36;
GA001;STE GRANDAUDITION;1 ROND POINT CHAMPS ELYSEES 43 AVENUE FRANKLIN ROOSEVELT 75008 PARIS FRANCE;FA;21121525;31.12.2021;21121096;PO52;FRAIS D'EMBALLAGE;1;0;C4;3,95;3,95;4,74;
GA001;STE GRANDAUDITION;1 ROND POINT CHAMPS ELYSEES 43 AVENUE FRANKLIN ROOSEVELT 75008 PARIS FRANCE;FA;21121525;31.12.2021;21121096;XSNET50GA;"MINI LINGETTES x50 ""G.A.""";260;0;C4;561,6;561,6;673,92;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;21121526;31.12.2021;21121030;4545;OTOFORM A/K S50  8 CART;5;18;C4;282;231,24;277,49;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;21121526;31.12.2021;21121365;EC35;NETTOYANT EC35 1L;2;0;C4;59,6;59,6;71,52;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;21121526;31.12.2021;21121030;FORET2;FORET COURT 0.8mm;6;18;C4;32,4;26,57;31,88;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;21121526;31.12.2021;21121030;FORET3;FORET COURT 1.0mm;2;18;C4;10,8;8,86;10,63;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;21121526;31.12.2021;21121030;HYDRA4GA;"HYDRASON 10 gr x4 - ""G.A.""";0;0;C4;0;0;0;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;21121526;31.12.2021;21121030;HYDRAGGA;"GOBELET HYDRASON 10 ""G.A.""";48;0;C4;50,4;50,4;60,48;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;21121526;31.12.2021;21121030;PO18;PORT -  D.H.L. (21 KG);1;0;C4;0;0;0;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;21121526;31.12.2021;21121365;PO18;PORT -  D.H.L. (1 KG) 25X20X10;1;0;C4;0;0;0;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;21121526;31.12.2021;21121365;PO5;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;21121526;31.12.2021;21121030;PO52;FRAIS D'EMBALLAGE;1;0;C4;3,95;3,95;4,74;
GA003;STE GRANDAUDITION;14 AVENUE DE L'OPERA  75001 PARIS FRANCE;FA;21121526;31.12.2021;21121030;XSNET50GA;"MINI LINGETTES x50 ""G.A.""";100;0;C4;216;216;259,2;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;21121527;31.12.2021;21120116;4545;OTOFORM A/K S50  8 CART;4;18;C4;225,6;184,99;221,99;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;21121527;31.12.2021;21120243;CUREOR;CURE OREILLES;20;18;C4;41;33,62;40,34;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;21121527;31.12.2021;21120243;PO18;PORT -  D.H.L. (1 KG);1;0;C4;0;0;0;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;21121527;31.12.2021;21121167;PO18;PORT -  D.H.L. (16 KG);1;0;C4;0;0;0;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;21121527;31.12.2021;21120116;PO18;PORT -  D.H.L. (4 KG);1;0;C4;0;0;0;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;21121527;31.12.2021;21120116;PO5;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;21121527;31.12.2021;21120243;PO5;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;21121527;31.12.2021;21121167;PO51;FRAIS D'EMBALLAGE;1;0;C4;2,8;2,8;3,36;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;21121527;31.12.2021;21121167;PRECUR;PRESENTOIR 20 CURE-OREILLES;1;18;C4;44;36,08;43,3;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;21121527;31.12.2021;21120243;SEPG40;BTE DIST. SPECULUM 4 x250;2;18;C4;19,98;16,38;19,66;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;21121527;31.12.2021;21120116;TUFLEX.;TUBE CHAIR;5;18;C4;12,25;10,05;12,06;
GA004;STE GRANDAUDITION;58 RUE DE SEVRES  75007 PARIS FRANCE;FA;21121527;31.12.2021;21121167;XSNET50GA;"MINI LINGETTES x50 ""G.A.""";100;0;C4;216;216;259,2;
GA005;STE GRANDAUDITION;90 RUE DU COMMERCE  75015 PARIS FRANCE;FA;21121528;31.12.2021;21120714;15151;PISTOLET ELECTRIQUE;1;18;C4;765;627,3;752,76;
GA005;STE GRANDAUDITION;90 RUE DU COMMERCE  75015 PARIS FRANCE;FA;21121528;31.12.2021;21120156;BA300;ACCU BA300;1;18;C4;34;27,88;33,46;
GA005;STE GRANDAUDITION;90 RUE DU COMMERCE  75015 PARIS FRANCE;FA;21121528;31.12.2021;21120156;DEEE;ECO PARTICIPATION;1;0;C4;0,09;0,09;0,11;
GA005;STE GRANDAUDITION;90 RUE DU COMMERCE  75015 PARIS FRANCE;FA;21121528;31.12.2021;21120714;DEEE;ECO PARTICIPATION;1;0;C4;0,08;0,08;0,1;
GA005;STE GRANDAUDITION;90 RUE DU COMMERCE  75015 PARIS FRANCE;FA;21121528;31.12.2021;21120714;EMBRS/SET;PAIRE EMBOUTS SEN./ MOYEN;3;18;C4;11,1;9,1;10,92;
GA005;STE GRANDAUDITION;90 RUE DU COMMERCE  75015 PARIS FRANCE;FA;21121528;31.12.2021;21120714;HYDRA4GA;"HYDRASON 10 gr x4 - ""G.A.""";0;0;C4;0;0;0;
GA005;STE GRANDAUDITION;90 RUE DU COMMERCE  75015 PARIS FRANCE;FA;21121528;31.12.2021;21120156;PLUG2;PLUG MUSIC - MUSIQUE;5;18;C4;34,8;28,54;34,24;
GA005;STE GRANDAUDITION;90 RUE DU COMMERCE  75015 PARIS FRANCE;FA;21121528;31.12.2021;21120714;PLUG4;PLUG SLEEP - SOMMEIL;15;18;C4;104,4;85,61;102,72;
GA005;STE GRANDAUDITION;90 RUE DU COMMERCE  75015 PARIS FRANCE;FA;21121528;31.12.2021;21120156;PO18;PORT -  D.H.L. (1 KG);1;0;C4;0;0;0;
GA005;STE GRANDAUDITION;90 RUE DU COMMERCE  75015 PARIS FRANCE;FA;21121528;31.12.2021;21120714;PO18;PORT -  D.H.L. (12 KG);1;0;C4;0;0;0;
GA005;STE GRANDAUDITION;90 RUE DU COMMERCE  75015 PARIS FRANCE;FA;21121528;31.12.2021;21120156;PO5;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA005;STE GRANDAUDITION;90 RUE DU COMMERCE  75015 PARIS FRANCE;FA;21121528;31.12.2021;21120714;PO51;FRAIS D'EMBALLAGE;1;0;C4;2,8;2,8;3,36;
GA005;STE GRANDAUDITION;90 RUE DU COMMERCE  75015 PARIS FRANCE;FA;21121528;31.12.2021;21120714;STET;STETHOSCOPE MONO NOIR;1;18;C4;19,9;16,32;19,58;
GA005;STE GRANDAUDITION;90 RUE DU COMMERCE  75015 PARIS FRANCE;FA;21121528;31.12.2021;21120714;XSNET50GA;"MINI LINGETTES x50 ""G.A.""";60;0;C4;129,6;129,6;155,52;
GA006;STE GRANDAUDITION;16 PLACE DE LA NATION  75012 PARIS FRANCE;FA;21121529;31.12.2021;21121162;3242;CANULE VERTE 6.5 mm;100;18;C4;60;49,2;59;
GA006;STE GRANDAUDITION;16 PLACE DE LA NATION  75012 PARIS FRANCE;FA;21121529;31.12.2021;21120075;4545;OTOFORM A/K S50  8 CART;1;18;C4;56,4;46,25;55,5;
GA006;STE GRANDAUDITION;16 PLACE DE LA NATION  75012 PARIS FRANCE;FA;21121529;31.12.2021;21120075;566;MOUSSE JAUNE X100 CIC;2;18;C4;34;27,88;33,46;
GA006;STE GRANDAUDITION;16 PLACE DE LA NATION  75012 PARIS FRANCE;FA;21121529;31.12.2021;21121162;CANMEDC;PAIRE D'EMBOUT POUR CONTOUR;1;18;C4;47;38,54;46,25;
GA006;STE GRANDAUDITION;16 PLACE DE LA NATION  75012 PARIS FRANCE;FA;21121529;31.12.2021;21121162;CRYDE;POINTE ACRYLIQUE 3000;1;18;C4;13,8;11,32;13,58;
GA006;STE GRANDAUDITION;16 PLACE DE LA NATION  75012 PARIS FRANCE;FA;21121529;31.12.2021;21120075;PO18;PORT -  D.H.L. (2 KG);1;0;C4;0;0;0;
GA006;STE GRANDAUDITION;16 PLACE DE LA NATION  75012 PARIS FRANCE;FA;21121529;31.12.2021;21121162;PO18;PORT -  D.H.L. (1 KG);1;0;C4;0;0;0;
GA006;STE GRANDAUDITION;16 PLACE DE LA NATION  75012 PARIS FRANCE;FA;21121529;31.12.2021;21121162;PO5;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA006;STE GRANDAUDITION;16 PLACE DE LA NATION  75012 PARIS FRANCE;FA;21121529;31.12.2021;21120075;PO5;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA006;STE GRANDAUDITION;16 PLACE DE LA NATION  75012 PARIS FRANCE;FA;21121529;31.12.2021;21120075;SEPG40;BTE DIST. SPECULUM 4 x250;1;18;C4;9,99;8,19;9,83;
GA007;STE GRANDAUDITION;16 PLACE DE LA REPUBLIQUE  75010 PARIS FRANCE;FA;21121530;31.12.2021;21121486;4545;OTOFORM A/K S50  8 CART;2;18;C4;112,8;92,5;111;
GA007;STE GRANDAUDITION;16 PLACE DE LA REPUBLIQUE  75010 PARIS FRANCE;FA;21121530;31.12.2021;21121486;566;MOUSSE JAUNE X100 CIC;3;18;C4;51;41,82;50,18;
GA007;STE GRANDAUDITION;16 PLACE DE LA REPUBLIQUE  75010 PARIS FRANCE;FA;21121530;31.12.2021;21121031;DEEE;ECO PARTICIPATION;1;0;C4;0,08;0,08;0,1;
GA007;STE GRANDAUDITION;16 PLACE DE LA REPUBLIQUE  75010 PARIS FRANCE;FA;21121530;31.12.2021;21121031;DYNA;REVEIL DYNAMIC;1;0;C4;49;49;58,8;
GA007;STE GRANDAUDITION;16 PLACE DE LA REPUBLIQUE  75010 PARIS FRANCE;FA;21121530;31.12.2021;21121486;EMBME1.;EMBOUT MELANGEUR DS50 - VERT;100;18;C4;64;52,5;63;
GA007;STE GRANDAUDITION;16 PLACE DE LA REPUBLIQUE  75010 PARIS FRANCE;FA;21121530;31.12.2021;21120979;LAMSCA;LAME SCALPEL N°11;10;18;C4;7;5,74;6,89;
GA007;STE GRANDAUDITION;16 PLACE DE LA REPUBLIQUE  75010 PARIS FRANCE;FA;21121530;31.12.2021;21120979;MINIBROSGA1;"MINI BROSS'NET 75 ml P.F - ""G.A.""";48;0;C4;139,2;139,2;167,04;
GA007;STE GRANDAUDITION;16 PLACE DE LA REPUBLIQUE  75010 PARIS FRANCE;FA;21121530;31.12.2021;21120979;PEOLR;LAME RASOIR 1 COTE;10;18;C4;10,5;8,61;10,33;
GA007;STE GRANDAUDITION;16 PLACE DE LA REPUBLIQUE  75010 PARIS FRANCE;FA;21121530;31.12.2021;21120979;PO18;PORT -  D.H.L. (13 KG);1;0;C4;0;0;0;
GA007;STE GRANDAUDITION;16 PLACE DE LA REPUBLIQUE  75010 PARIS FRANCE;FA;21121530;31.12.2021;21121031;PO18;PORT -  D.H.L. (1 KG);1;0;C4;0;0;0;
GA007;STE GRANDAUDITION;16 PLACE DE LA REPUBLIQUE  75010 PARIS FRANCE;FA;21121530;31.12.2021;21121486;PO18;PORT -  D.H.L. (3 KG);1;0;C4;0;0;0;
GA007;STE GRANDAUDITION;16 PLACE DE LA REPUBLIQUE  75010 PARIS FRANCE;FA;21121530;31.12.2021;21121486;PO5;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA007;STE GRANDAUDITION;16 PLACE DE LA REPUBLIQUE  75010 PARIS FRANCE;FA;21121530;31.12.2021;21121031;PO5;FRAIS D'EMBALLAGE;1;0;C4;2,7;2,7;3,24;
GA007;STE GRANDAUDITION;16 PLACE DE LA REPUBLIQUE  75010 PARIS FRANCE;FA;21121530;31.12.2021;21120979;PO51;FRAIS D'EMBALLAGE;1;0;C4;2,8;2,8;3,36;
