Code Adhérent;Code du destinataire;Description destinataire;Nature;Numéro de document;Date d'enregistrement;Référence du document de base;Numéro d'article;Description article/service;Quantité;Remise (%) par ligne;Définition de la TVA;prix Brut;prix Net;prix TTC;N° Série
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;FORET15;FORET LONG 2.5mm;1;20;E7;12,05;9,64;9,64;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;FORET16;FORET LONG 2.9mm;1;20;E7;12,05;9,64;9,64;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;FORET3;FORET COURT 1.0mm;1;20;E7;5,5;4,4;4,4;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;FORET5;FORET COURT 1.5mm;1;20;E7;5,5;4,4;4,4;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;FORET8;FORET LONG 0.5mm;1;20;E7;8,85;7,08;7,08;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;FRAIBLO;FRAISE ABRASIVE BLEUE OGIVE;1;20;E7;8,9;7,12;7,12;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;FRAIBO;FRAISE BOULE 1.2mm;1;20;E7;2,65;2,12;2,12;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;FRAIBO2;FRAISE BOULE 1.8mm;1;20;E7;2,65;2,12;2,12;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;FRAIBO4;FRAISE BOULE 2.5mm;1;20;E7;2,65;2,12;2,12;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;FRAIPOC;BOULE COTON;1;20;E7;3,2;2,56;2,56;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;FRAIPP;MANDRIN PORTE PAPIER DE VERRE;1;20;E7;4,95;3,96;3,96;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;FRAIROP;FRAISE ABRASIVE POINTE ROSE;1;20;E7;2,1;1,68;1,68;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;FRAITU6;FRAISE POINTE TUNGSTENE 5.5mm;1;20;E7;16,9;13,52;13,52;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;HEFOLED;OTOSCOPE HEINE 3000 F.O. LED;1;20;E7;172;137,6;137,6;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;LAMSCA;LAME SCALPEL N°11;10;20;E7;7,5;6;6;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;MICORE;MICRO PINCE HARTMANN;1;20;E7;23;18,4;18,4;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;ORESIL;OREILLE MAGNETIQUE BLANCHE G;1;20;E7;29;23,2;23,2;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;PEBE1;PLANCHE PETIT MODELE SYL;1;20;E7;37;29,6;29,6;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;PEOCAS;CANULE STETHOSCOPE INTRA;3;20;E7;6,3;5,04;5,04;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;PINTUB;PINCE A DILATER INOX;1;20;E7;33;26,4;26,4;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;PISINJ3;PISTOLET INJECTEUR - DM ET DS50;1;20;E7;59;47,2;47,2;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;PLAT01;PLATEAU INOX 21x16 x 2cm;1;20;E7;10;8;8;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;PLAT02;PLATEAU INOX 26x19x3cm;1;20;E7;14;11,2;11,2;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;POUHEI30CL2;POUSSE COTON MINI 3000 LED HQ;1;20;E7;65;52;52;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;PROCYL;50 PROTEGES TYMPAN CYL. S;1;20;E7;9,05;7,24;7,24;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;SCALP;SCALPEL METAL N°3;1;20;E7;5,65;4,52;4,52;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;SEPG25;BTE DIST. SPECULUM 2,5 x250;1;20;E7;9,8;7,84;7,84;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;SEPG40;BTE DIST. SPECULUM 4 x250;1;20;E7;9,8;7,84;7,84;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;STET;STETHOSCOPE MONO NOIR;1;20;E7;21;16,8;16,8;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;SUPCOMB;SUPPORT FRAISES UNIVERSEL BLANC;1;20;E7;45;36;36;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;15151;PISTOLET ELECTRIQUE;1;20;E7;795;636;636;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;ESCORT;MICRO MOTEUR ESCORT III - S;1;20;E7;498;398,4;398,4;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;CASE;CASIER 20 TIROIRS;2;20;E7;72;57,6;57,6;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;ANGEL;ANIOSGEL 300 ml;2;20;E7;13,7;10,96;10,96;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;FRAIROC;FRAISE ABRASIVE CYLIND. ROSE;1;20;E7;2,1;1,68;1,68;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;FRAIBO1;FRAISE BOULE 1.5mm;1;20;E7;2,65;2,12;2,12;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111305;30.11.2022;22111008;FRAIBO3;FRAISE BOULE 2.mm;1;20;E7;2,65;2,12;2,12;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111306;30.11.2022;22111009;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;12,73;12,732;12,732;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111306;30.11.2022;22111009;BLOTEST;BLOC TESTEUR;2;20;E7;30;24;24;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111306;30.11.2022;22111009;DISPLA;"PRESENTOIR PLUGGERZ ""ACUITIS""";1;100;E7;30;0;0;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111306;30.11.2022;22111009;OUTI;OUTIL 3 FONCTIONS;20;20;E7;34;27,2;27,2;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111306;30.11.2022;22111009;PLUG1;PLUG PRO - BRICOLAGE;3;20;E7;27,45;21,96;21,96;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111306;30.11.2022;22111009;PLUG10;PLUG QUIET - LECTURE;3;20;E7;21,15;16,92;16,92;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111306;30.11.2022;22111009;PLUG11;PLUG SHOOT - CHASSE ET TIR;3;20;E7;21,15;16,92;16,92;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111306;30.11.2022;22111009;PLUG2;PLUG MUSIC - MUSIQUE;3;20;E7;21,15;16,92;16,92;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111306;30.11.2022;22111009;PLUG3;PLUG ROAD - ROUTE - MOTO;3;20;E7;21,15;16,92;16,92;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111306;30.11.2022;22111009;PLUG4;PLUG SLEEP - SOMMEIL;3;20;E7;21,15;16,92;16,92;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111306;30.11.2022;22111009;PLUG7;PLUG WATER - PISCINE;3;20;E7;21,15;16,92;16,92;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111306;30.11.2022;22111009;PLUG8;PLUG TRAVEL - VOYAGE;3;20;E7;21,15;16,92;16,92;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111306;30.11.2022;22111009;SET860;ECOUTE TV SET860  H.F;1;20;E7;199;159,2;159,2;
AF0020;ACUITIS ROODT SUR SYRE;RUE DE STRACHEN CTR COMMERCIAL CACTUS L-6933 MENSDORF LUXEMBOURG;FA;22111306;30.11.2022;22111009;CL7370OPT;CASQUE TV CL7370 OPTIQUE;1;20;E7;92;73,6;73,6;
AF0550;ACUITIS NOGENT S/MARNE;89, GRANDE RUE CHARLES DE GAULLE  94130 NOGENT-SUR-MARNE FRANCE;FA;22111307;30.11.2022;22111577;FOTO24;FOTOTEC CANULE + EPAUL.;2;18;C3;42,2;34,604;36,508;
AF0550;ACUITIS NOGENT S/MARNE;89, GRANDE RUE CHARLES DE GAULLE  94130 NOGENT-SUR-MARNE FRANCE;FA;22111307;30.11.2022;22111577;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
AF0550;ACUITIS NOGENT S/MARNE;89, GRANDE RUE CHARLES DE GAULLE  94130 NOGENT-SUR-MARNE FRANCE;FA;22111307;30.11.2022;22111577;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;1,6;1,599;1,919;
AF0550;ACUITIS NOGENT S/MARNE;89, GRANDE RUE CHARLES DE GAULLE  94130 NOGENT-SUR-MARNE FRANCE;FA;22111307;30.11.2022;22111577;VERS;ASSURANCE;1;0;C4;1;1;1,2;
AF0550;ACUITIS NOGENT S/MARNE;89, GRANDE RUE CHARLES DE GAULLE  94130 NOGENT-SUR-MARNE FRANCE;FA;22111307;30.11.2022;22111577;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
AF0564;MAISON ACUITIS;CENTRE COMMERCIAL PLACE DES HALLES NIVEAU BAS - 2 QUAI KLEBER 67000 STRASBOURG FRANCE;FA;22111308;30.11.2022;22110376;GAZ650.;GAZ'NET 650ml;3;18;C4;19,95;16,359;19,632;
AF0564;MAISON ACUITIS;CENTRE COMMERCIAL PLACE DES HALLES NIVEAU BAS - 2 QUAI KLEBER 67000 STRASBOURG FRANCE;FA;22111308;30.11.2022;22110376;MINIBROSACU;"MINI BROSS'NET 75ml - ""ACUITIS""";48;0;C4;132;132;158,4;
AF0564;MAISON ACUITIS;CENTRE COMMERCIAL PLACE DES HALLES NIVEAU BAS - 2 QUAI KLEBER 67000 STRASBOURG FRANCE;FA;22111308;30.11.2022;22110376;PO174;PORT -  CIBLEX (18 KG);1;0;C4;37;37;44,4;
AF0564;MAISON ACUITIS;CENTRE COMMERCIAL PLACE DES HALLES NIVEAU BAS - 2 QUAI KLEBER 67000 STRASBOURG FRANCE;FA;22111308;30.11.2022;22110376;PO51;FRAIS D'EMBALLAGE;1;0;C4;2,8;2,8;3,36;
AF0564;MAISON ACUITIS;CENTRE COMMERCIAL PLACE DES HALLES NIVEAU BAS - 2 QUAI KLEBER 67000 STRASBOURG FRANCE;FA;22111308;30.11.2022;22110376;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;15,46;15,455;18,546;
AF0564;MAISON ACUITIS;CENTRE COMMERCIAL PLACE DES HALLES NIVEAU BAS - 2 QUAI KLEBER 67000 STRASBOURG FRANCE;FA;22111308;30.11.2022;22110376;2956;OTOFORM A/SOFT X - S50 x8;2;18;C4;116;95,12;114,144;
AF0564;MAISON ACUITIS;CENTRE COMMERCIAL PLACE DES HALLES NIVEAU BAS - 2 QUAI KLEBER 67000 STRASBOURG FRANCE;FA;22111308;30.11.2022;22110376;3245;CANULE ROSE 5.4 mm;100;18;C4;66;54,12;64,9;
AF0564;MAISON ACUITIS;CENTRE COMMERCIAL PLACE DES HALLES NIVEAU BAS - 2 QUAI KLEBER 67000 STRASBOURG FRANCE;FA;22111308;30.11.2022;22110376;ANGEL2;ANIOSGEL 1 L;1;18;C4;13,4;10,988;13,186;
AF0564;MAISON ACUITIS;CENTRE COMMERCIAL PLACE DES HALLES NIVEAU BAS - 2 QUAI KLEBER 67000 STRASBOURG FRANCE;FA;22111308;30.11.2022;22110376;ANIOSLIN;LINGETTES ANIOS 120;4;18;C4;36,4;29,848;35,816;
AF0564;MAISON ACUITIS;CENTRE COMMERCIAL PLACE DES HALLES NIVEAU BAS - 2 QUAI KLEBER 67000 STRASBOURG FRANCE;FA;22111308;30.11.2022;22110376;ASEPTC;ASEPTIL/PURELL 450;2;18;C4;92;75,44;90,528;
AF0564;MAISON ACUITIS;CENTRE COMMERCIAL PLACE DES HALLES NIVEAU BAS - 2 QUAI KLEBER 67000 STRASBOURG FRANCE;FA;22111308;30.11.2022;22110376;AULYS;AUDISPRAY ULTRA;12;18;C4;75;61,5;73,8;
AF0564;MAISON ACUITIS;CENTRE COMMERCIAL PLACE DES HALLES NIVEAU BAS - 2 QUAI KLEBER 67000 STRASBOURG FRANCE;FA;22111308;30.11.2022;22111273;FOTO64;FOTOTEC LIFESTYLE ACTIVE CREUSE;1;18;C3;30,9;25,338;26,732;
AF0564;MAISON ACUITIS;CENTRE COMMERCIAL PLACE DES HALLES NIVEAU BAS - 2 QUAI KLEBER 67000 STRASBOURG FRANCE;FA;22111308;30.11.2022;22111273;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
AF0564;MAISON ACUITIS;CENTRE COMMERCIAL PLACE DES HALLES NIVEAU BAS - 2 QUAI KLEBER 67000 STRASBOURG FRANCE;FA;22111308;30.11.2022;22111273;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;1,27;1,271;1,525;
AF0564;MAISON ACUITIS;CENTRE COMMERCIAL PLACE DES HALLES NIVEAU BAS - 2 QUAI KLEBER 67000 STRASBOURG FRANCE;FA;22111308;30.11.2022;22111273;VERS;ASSURANCE;1;0;C4;1;1;1,2;
AF0564;MAISON ACUITIS;CENTRE COMMERCIAL PLACE DES HALLES NIVEAU BAS - 2 QUAI KLEBER 67000 STRASBOURG FRANCE;FA;22111308;30.11.2022;22111273;SNR2;GRAVURE LOGO;1;18;C3;2;1,64;1,73;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22110184;DMB;FILTRE DM BLEU;2;18;C4;82,2;67,404;80,884;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22110184;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22110184;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;2,58;2,583;3,1;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22110184;VERS;ASSURANCE;1;0;C4;1;1;1,2;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22110184;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22110342;PO3;PORT COURSIER (1 KG);1;0;C4;11,5;11,5;13,8;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22110366;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22110366;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;3,71;3,708;4,45;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22110366;SNR;GRAVURE D/G;2;18;C3;4;3,28;3,46;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22110366;VARIO42;VARIOTHERM RIC LIFESTYLE ACTIVE;2;18;C3;84,2;69,044;72,842;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22110366;VERS;ASSURANCE;1;0;C4;1;1;1,2;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22110366;26900;PAIR HEARING PROTECTION FILTERS MUSICIANS BLEU;1;0;C4;32,6;32,6;39,12;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22110366;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22110814;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22110814;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;2,88;2,878;3,454;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22110814;SNR;GRAVURE D/G;2;18;C3;4;3,28;3,46;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22110814;VARIO48;VARIOTHERM EPAUL.;2;18;C3;84,2;69,044;72,842;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22110814;VERS;ASSURANCE;1;0;C4;1;1;1,2;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22110814;ZB;PERCAGE SUPP;2;18;C3;6;4,92;5,19;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22110814;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22111047;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22111047;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;1,67;1,67;2,004;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22111047;SNR;GRAVURE D/G;1;18;C3;2;1,64;1,73;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22111047;VARIO42;VARIOTHERM RIC LIFESTYLE ACTIVE;1;18;C3;42,1;34,522;36,421;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22111047;VERS;ASSURANCE;1;0;C4;1;1;1,2;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22111047;ZB;PERCAGE SUPP;1;18;C3;3;2,46;2,595;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22111047;SNR2;GRAVURE LOGO;1;18;C3;2;1,64;1,73;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22111275;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22111275;SNR;GRAVURE D/G;1;18;C3;2;1,64;1,73;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22111275;VARIO42;VARIOTHERM RIC LIFESTYLE ACTIVE;1;18;C3;42,1;34,522;36,421;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22111275;VERS;ASSURANCE;1;0;C4;1;1;1,2;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22111275;ZB;PERCAGE SUPP;1;18;C3;3;2,46;2,595;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22111275;SNR2;GRAVURE LOGO;1;18;C3;2;1,64;1,73;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22111519;FOTO24;FOTOTEC CANULE + EPAUL.;2;18;C3;42,2;34,604;36,508;
AF0574;ACUITIS NEUILLY SUR SEINE;19 RUE MADELEINE MICHELIS  92200 NEUILLY-SUR-SEINE FRANCE;FA;22111309;30.11.2022;22111519;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
