UNIS002;UNI;FA;2140739347;2021-09-15;000036;AC;0540804;Ecouteur 4.0 M - 1R;4.000;10000;0550;120.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-15;000037;AC;0540780;Ecouteur 4.0 S - 1R;1.000;10000;0550;30.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-15;000038;AC;0540781;Ecouteur 4.0 S - 2L;2.000;10000;0550;60.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-15;000039;AC;0540782;Ecouteur 4.0 S - 2R;2.000;10000;0550;60.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-15;000040;AC;0540785;Dôme 4.0 Ouvert S;10.000;10000;0550;3.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-15;000041;AC;0540809;Dôme 4.0 Fermé S;10.000;10000;0550;3.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-15;000042;AC;0540810;Dôme 4.0 Fermé M;10.000;10000;0550;3.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-15;000043;AC;0540811;Dôme 4.0 Fermé L;10.000;10000;0550;3.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-15;000044;AC;0980282;Cerustop emballé;48.000;10000;0550;13.92;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-16;000045;AC;0540806;Ecouteur 4.0 M - 2R;8.000;10000;0550;240.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-16;000046;PT;001-0435;Frais de port;1.000;0000;2000;9.90;9.90;11.88;
UNIS002;UNI;FA;2140739347;2021-09-16;000047;AC;0540803;Ecouteur 4.0 M - 1L;4.000;10000;0550;120.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-20;000048;AC;0540803;Ecouteur 4.0 M - 1L;2.000;10000;0550;60.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-20;000049;PT;001-0435;Frais de port;1.000;0000;2000;9.90;9.90;11.88;
UNIS002;UNI;FA;2140739347;2021-09-20;000050;MAT;0540239;Power xReceiver 2xP L;3.000;10000;0550;85.50;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-20;000051;MAT;0540105;Standard xReceiver 1xS R;2.000;10000;0550;57.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-20;000052;AC;0540821;Dôme 4.0 Power M;20.000;10000;0550;6.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-20;000053;AC;0540822;Dôme 4.0 Power L;10.000;10000;0550;3.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-20;000054;AC;0541995;Dôme 3.0 Power L - 11mm;10.000;10000;0550;4.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-20;000055;AC;0541993;Dôme 3.0 Power S - 7,5mm;10.000;10000;0550;4.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-20;000056;AC;0541994;Dôme 3.0 Power M - 9mm;10.000;10000;0550;4.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-20;000057;AC;0540820;Dôme 4.0 Power S;40.000;10000;0550;12.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-20;000058;AC;0540788;Dôme Cap 4.0;20.000;10000;0550;6.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-20;000059;PR;063622201;DX Insera 9 10A Omni;1.000;6800;0550;1099.00;457.18;482.32;2133T0KE
UNIS002;UNI;FA;2140739347;2021-09-20;000060;ASS;0010554;Ext. Garantie Universelle 24;1.000;0000;2000;29.00;29.00;34.80;
UNIS002;UNI;FA;2140739347;2021-09-20;000061;ECO;001-5012;Ecotaxe;1.000;0000;0550;0.01;0.01;0.01;
UNIS002;UNI;FA;2140739347;2021-09-20;000062;PR;063622201;DX Insera 9 10A Omni;1.000;6800;0550;1099.00;457.18;482.33;2133T0KF
UNIS002;UNI;FA;2140739347;2021-09-20;000063;ASS;0010554;Ext. Garantie Universelle 24;1.000;0000;2000;29.00;29.00;34.80;
UNIS002;UNI;FA;2140739347;2021-09-20;000064;ECO;001-5012;Ecotaxe;1.000;0000;0550;0.01;0.01;0.01;
UNIS002;UNI;FA;2140739347;2021-09-20;000065;AC;0980282;Cerustop emballé;16.000;10000;0550;4.64;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-21;000066;AC;0541993;Dôme 3.0 Power S - 7,5mm;20.000;10000;0550;8.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-21;000067;PT;001-0435;Frais de port;1.000;0000;2000;9.90;9.90;11.88;
UNIS002;UNI;FA;2140739347;2021-09-23;000068;PR;0506033P6;D Moxi Fit 9;1.000;0000;0000;0.00;0.00;0.00;2003X1YMP
UNIS002;UNI;FA;2140739347;2021-09-23;000069;PD;04503922;SEM 01 WH42 RIC312;1.000;0000;0000;0.00;0.00;0.00;
